Time,Latitude,Longitude,Altitude,Pressure,Temperature,Acceleration,Acceleration (x),Acceleration (y),Acceleration (z),,Velocity(z)
4.903741,-71,40,203.6226917,98913,23.5,1.094992694,0.053,0.09,1.09,,
4.907646,-71,40,202.8586051,98910,23.5,1.092173063,0.053,0.092,1.087,,
4.909745,-71,40,202.8586051,98916,23.5,1.092124993,0.052,0.092,1.087,,
4.911763,-71,40,203.3679899,98908,23.5,1.098345119,0.057,0.092,1.093,,
4.913575,-71,40,203.4528898,98909,23.5,1.096086675,0.055,0.09,1.091,,
4.915432,-71,40,203.3679899,98916,23.5,1.095124194,0.054,0.091,1.09,,
4.917471,-71,40,202.8586051,98916,23.5,1.097965846,0.056,0.088,1.093,,
4.919307,-71,40,202.77371,98919,23.5,1.0922605,0.058,0.09,1.087,,
4.922849,-71,40,203.1981922,98918,23.5,1.091859881,0.058,0.085,1.087,,
4.926949,-71,40,204.4717429,98910,23.5,1.097897536,0.053,0.089,1.093,,
4.930677,-71,40,203.1981922,98910,23.5,1.10011863,0.056,0.09,1.095,,
4.932728,-71,40,203.1132944,98902,23.5,1.096925248,0.05,0.091,1.092,,
4.934743,-71,40,203.1981922,98921,23.5,1.096287371,0.054,0.093,1.091,,
4.93662,-71,40,202.8586051,98905,23.5,1.097965846,0.056,0.088,1.093,,
4.938623,-71,40,204.1321141,98902,23.5,1.099309329,0.058,0.091,1.094,,
4.940551,-71,40,202.8586051,98912,23.5,1.095777806,0.052,0.088,1.091,,
4.942367,-71,40,202.2643544,98909,23.5,1.092968893,0.054,0.089,1.088,,
4.947662,-71,40,203.0283972,98910,23.5,1.097865657,0.054,0.088,1.093,,
4.951214,-71,40,202.77371,98909,23.5,1.095041552,0.054,0.09,1.09,,
4.954707,-71,40,203.3679899,98919,23.5,1.097539976,0.059,0.093,1.092,,
4.958481,-71,40,203.0283972,98913,23.5,1.098549043,0.056,0.095,1.093,,
4.960501,-71,40,202.603922,98918,23.5,1.095906474,0.053,0.089,1.091,,
4.962276,-71,40,202.77371,98912,23.5,1.098229029,0.053,0.093,1.093,,
4.964274,-71,40,202.77371,98912,23.5,1.09602281,0.052,0.091,1.091,,
4.966193,-71,40,203.3679899,98910,23.5,1.098097901,0.057,0.089,1.093,,
4.968306,-71,40,203.4528898,98913,23.5,1.098243142,0.055,0.092,1.093,,
4.970072,-71,40,202.77371,98912,23.5,1.094198337,0.057,0.09,1.089,,
4.973811,-71,40,203.4528898,98922,23.5,1.093977148,0.049,0.092,1.089,,
4.977615,-71,40,202.2643544,98915,23.5,1.093997258,0.053,0.09,1.089,,
4.981164,-71,40,204.3868346,98915,23.5,1.097931236,0.052,0.09,1.093,,
4.984938,-71,40,203.7075937,98913,23.5,1.096711448,0.054,0.086,1.092,,
4.986996,-71,40,203.1981922,98908,23.5,1.09809699,0.052,0.092,1.093,,
4.988882,-71,40,202.5190291,98902,23.5,1.097018231,0.052,0.091,1.092,,
4.990837,-71,40,203.7075937,98908,23.5,1.092322755,0.056,0.092,1.087,,
4.992904,-71,40,203.1132944,98905,23.5,1.093069531,0.056,0.089,1.088,,
4.994719,-71,40,203.0283972,98915,23.5,1.09393327,0.055,0.088,1.089,,
4.998551,-71,40,203.8773997,98909,23.5,1.090952336,0.05,0.091,1.086,,
5.002291,-71,40,203.0283972,98900,23.5,1.097154957,0.058,0.089,1.092,,
5.005875,-71,40,203.3679899,98916,23.5,1.092023351,0.055,0.089,1.087,,
5.009726,-71,40,202.5190291,98916,23.4,1.095158893,0.053,0.092,1.09,,
5.01373,-71,40,203.3679899,98919,23.5,1.098210362,0.056,0.091,1.093,,
5.017752,-71,40,202.8586051,98913,23.5,1.099373003,0.056,0.093,1.094,,
5.019834,-71,40,203.3679899,98909,23.5,1.095003653,0.058,0.087,1.09,,
5.021838,-71,40,203.7075937,98909,23.5,1.092937784,0.055,0.088,1.088,,
5.02386,-71,40,202.8586051,98906,23.5,1.093997258,0.053,0.09,1.089,,
5.027684,-71,40,202.603922,98916,23.5,1.092356627,0.055,0.093,1.087,,
5.031437,-71,40,203.3679899,98913,23.5,1.095359758,0.057,0.092,1.09,,
5.035262,-71,40,203.0283972,98913,23.5,1.092173063,0.053,0.092,1.087,,
5.039128,-71,40,202.77371,98909,23.5,1.098514451,0.057,0.094,1.093,,
5.042756,-71,40,202.77371,98913,23.5,1.096870093,0.054,0.088,1.092,,
5.046743,-71,40,202.8586051,98921,23.5,1.09503105,0.057,0.088,1.09,,
5.052237,-71,40,202.77371,98913,23.5,1.095955291,0.054,0.089,1.091,,
5.05452,-71,40,202.3492453,98906,23.5,1.094304345,0.059,0.09,1.089,,
5.056595,-71,40,203.1981922,98910,23.5,1.096472982,0.056,0.094,1.091,,
5.060169,-71,40,203.1132944,98905,23.5,1.091183303,0.058,0.089,1.086,,
5.063869,-71,40,203.1132944,98908,23.5,1.093234193,0.056,0.091,1.088,,
5.067754,-71,40,203.1132944,98918,23.5,1.09396435,0.054,0.089,1.089,,
5.07141,-71,40,202.603922,98919,23.5,1.088971992,0.052,0.09,1.084,,
5.074952,-71,40,201.8399105,98919,23.5,1.099123287,0.056,0.09,1.094,,
5.078819,-71,40,203.3679899,98910,23.5,1.09917651,0.052,0.093,1.094,,
5.082427,-71,40,203.6226917,98910,23.5,1.093317886,0.056,0.092,1.088,,
5.086573,-71,40,203.0283972,98912,23.5,1.09862505,0.054,0.085,1.094,,
5.088767,-71,40,203.0283972,98913,23.5,1.093402488,0.056,0.093,1.088,,
5.092509,-71,40,203.4528898,98910,23.5,1.101382767,0.058,0.092,1.096,,
5.096407,-71,40,203.4528898,98912,23.5,1.099056868,0.053,0.091,1.094,,
5.100248,-71,40,203.6226917,98912,23.5,1.092356627,0.055,0.093,1.087,,
5.103886,-71,40,203.0283972,98912,23.5,1.095142,0.056,0.09,1.09,,
5.107825,-71,40,203.9623038,98912,23.5,1.097319006,0.058,0.091,1.092,,
5.111425,-71,40,202.77371,98916,23.5,1.097215111,0.056,0.091,1.092,,
5.115364,-71,40,203.8773997,98910,23.5,1.096372656,0.054,0.094,1.091,,
5.119021,-71,40,203.3679899,98913,23.5,1.093820369,0.051,0.089,1.089,,
5.122846,-71,40,203.0283972,98918,23.5,1.098861229,0.054,0.088,1.094,,
5.126678,-71,40,203.7075937,98903,23.5,1.098941764,0.054,0.089,1.094,,
5.130456,-71,40,202.77371,98918,23.5,1.09805009,0.051,0.092,1.093,,
5.134069,-71,40,202.5190291,98908,23.5,1.094064898,0.056,0.089,1.089,,
5.137976,-71,40,203.1132944,98902,23.5,1.093387397,0.054,0.094,1.088,,
5.142934,-71,40,203.1981922,98906,23.5,1.097722187,0.051,0.088,1.093,,
5.146562,-71,40,202.603922,98919,23.5,1.096132291,0.059,0.088,1.091,,
5.150626,-71,40,203.1981922,98912,23.5,1.093168331,0.053,0.092,1.088,,
5.154239,-71,40,203.3679899,98910,23.5,1.090799707,0.052,0.088,1.086,,
5.158156,-71,40,202.8586051,98908,23.5,1.099340257,0.057,0.092,1.094,,
5.161978,-71,40,203.3679899,98912,23.5,1.095257504,0.055,0.092,1.09,,
5.164069,-71,40,202.8586051,98913,23.5,1.092089282,0.053,0.091,1.087,,
5.166189,-71,40,203.1132944,98910,23.5,1.094346837,0.055,0.093,1.089,,
5.168153,-71,40,203.0283972,98921,23.5,1.09719825,0.054,0.092,1.092,,
5.169958,-71,40,203.1132944,98909,23.5,1.097271161,0.052,0.094,1.092,,
5.172053,-71,40,203.9623038,98910,23.5,1.101751787,0.052,0.088,1.097,,
5.173866,-71,40,203.1132944,98912,23.5,1.093984004,0.056,0.088,1.089,,
5.175724,-71,40,203.1981922,98918,23.5,1.091892394,0.054,0.088,1.087,,
5.17783,-71,40,202.603922,98913,23.5,1.074107537,0.055,0.089,1.069,,
5.179734,-71,40,202.77371,98908,23.5,1.097247921,0.055,0.092,1.092,,
5.183614,-71,40,203.6226917,98918,23.5,1.089804111,0.052,0.088,1.085,,
5.185693,-71,40,203.6226917,98910,23.5,1.098879884,0.051,0.09,1.094,,
5.187559,-71,40,203.6226917,98910,23.5,1.092074173,0.056,0.089,1.087,,
5.189624,-71,40,202.8586051,98899,23.5,1.091511796,0.061,0.091,1.086,,
5.191454,-71,40,203.4528898,98924,23.5,1.093285873,0.057,0.091,1.088,,
5.193479,-71,40,202.8586051,98906,23.5,1.101084011,0.057,0.089,1.096,,
5.195563,-71,40,202.77371,98918,23.5,1.094281043,0.057,0.091,1.089,,
5.197364,-71,40,203.1981922,98913,23.5,1.095041552,0.054,0.09,1.09,,
5.199288,-71,40,203.0283972,98906,23.5,1.095955291,0.054,0.089,1.091,,
5.203159,-71,40,203.4528898,98903,23.5,1.098193517,0.054,0.092,1.093,,
5.207183,-71,40,203.6226917,98899,23.5,1.096219868,0.056,0.091,1.091,,
5.209249,-71,40,203.6226917,98906,23.5,1.09507534,0.053,0.091,1.09,,
5.211328,-71,40,203.6226917,98919,23.5,1.099056868,0.053,0.091,1.094,,
5.213199,-71,40,203.0283972,98912,23.5,1.096219868,0.056,0.091,1.091,,
5.215257,-71,40,203.7075937,98905,23.5,1.09404616,0.054,0.09,1.089,,
5.217118,-71,40,203.3679899,98910,23.5,1.095874537,0.054,0.088,1.091,,
5.219149,-71,40,203.8773997,98903,23.5,1.094944747,0.052,0.09,1.09,,
5.221348,-71,40,202.603922,98913,23.5,1.095988139,0.053,0.09,1.091,,
5.224917,-71,40,203.3679899,98916,23.5,1.089037189,0.055,0.089,1.084,,
5.228515,-71,40,203.3679899,98897,23.5,1.095027397,0.052,0.091,1.09,,
5.232587,-71,40,203.8773997,98910,23.5,1.097051047,0.056,0.089,1.092,,
5.235179,-71,40,203.4528898,98910,23.5,1.098027777,0.054,0.09,1.093,,
5.237024,-71,40,203.3679899,98906,23.5,1.096935732,0.052,0.09,1.092,,
5.239083,-71,40,203.9623038,98921,23.5,1.091892394,0.054,0.088,1.087,,
5.240954,-71,40,202.77371,98909,23.5,1.098910824,0.055,0.088,1.094,,
5.243251,-71,40,203.0283972,98910,23.5,1.095292198,0.054,0.093,1.09,,
5.245062,-71,40,204.1321141,98906,23.5,1.097689391,0.052,0.087,1.093,,
5.248331,-71,40,203.2830907,98899,23.5,1.094358716,0.06,0.09,1.089,,
5.252207,-71,40,203.6226917,98919,23.5,1.090952336,0.05,0.091,1.086,,
5.255987,-71,40,203.7075937,98912,23.5,1.094281043,0.057,0.091,1.089,,
5.258129,-71,40,203.1132944,98900,23.5,1.096241306,0.058,0.09,1.091,,
5.260212,-71,40,203.2830907,98894,23.5,1.099856809,0.054,0.088,1.095,,
5.262208,-71,40,202.77371,98906,23.5,1.097051047,0.056,0.089,1.092,,
5.264018,-71,40,202.8586051,98900,23.5,1.093100636,0.055,0.09,1.088,,
5.266085,-71,40,203.4528898,98918,23.5,1.093984004,0.056,0.088,1.089,,
5.267873,-71,40,203.7075937,98900,23.5,1.168694143,0.061,0.07,1.165,,
5.269727,-71,40,203.8773997,98906,23.5,1.098243142,0.055,0.092,1.093,,
5.273701,-71,40,202.8586051,98906,23.5,1.122679384,0.054,0.087,1.118,,
5.277217,-71,40,203.1132944,98915,23.5,1.101247474,0.057,0.091,1.096,,
5.281183,-71,40,203.0283972,98909,23.5,1.095341956,0.055,0.093,1.09,,
5.286576,-71,40,203.2830907,98921,23.5,1.093267122,0.055,0.092,1.088,,
5.288691,-71,40,203.6226917,98909,23.5,1.102051269,0.058,0.088,1.097,,
5.290774,-71,40,202.8586051,98909,23.5,1.094501713,0.058,0.093,1.089,,
5.292827,-71,40,202.5190291,98916,23.5,1.087338494,0.059,0.09,1.082,,
5.295544,-71,40,203.3679899,98916,23.5,1.097455694,0.059,0.092,1.092,,
5.297638,-71,40,203.9623038,98922,23.5,1.094198337,0.057,0.09,1.089,,
5.30219,-71,40,203.0283972,98909,23.5,1.092919942,0.053,0.089,1.088,,
5.306066,-71,40,202.77371,98909,23.5,1.093915445,0.053,0.089,1.089,,
5.309989,-71,40,203.4528898,98909,23.5,1.096294668,0.059,0.09,1.091,,
5.314372,-71,40,203.0283972,98910,23.5,1.096154186,0.053,0.092,1.091,,
5.320286,-71,40,203.3679899,98918,23.5,1.092105306,0.055,0.09,1.087,,
5.322333,-71,40,203.4528898,98904,23.5,1.088905873,0.054,0.088,1.084,,
5.324298,-71,40,203.1132944,98913,23.5,1.092105306,0.055,0.09,1.087,,
5.326333,-71,40,203.4528898,98915,23.5,1.09495114,0.057,0.087,1.09,,
5.328176,-71,40,203.8773997,98903,23.5,1.092427114,0.058,0.092,1.087,,
5.3318,-71,40,203.1132944,98916,23.5,1.097519476,0.057,0.094,1.092,,
5.335677,-71,40,203.1132944,98907,23.5,1.10299456,0.057,0.088,1.098,,
5.339382,-71,40,202.77371,98912,23.5,1.096219868,0.056,0.091,1.091,,
5.342931,-71,40,203.9623038,98912,23.5,1.097884329,0.051,0.09,1.093,,
5.346825,-71,40,202.77371,98916,23.5,1.096863255,0.057,0.086,1.092,,
5.351099,-71,40,203.0283972,98907,23.5,1.098046447,0.056,0.089,1.093,,
5.353174,-71,40,203.6226917,98912,23.5,1.092105306,0.055,0.09,1.087,,
5.355073,-71,40,203.8773997,98915,23.5,1.096271408,0.057,0.091,1.091,,
5.357098,-71,40,204.1321141,98904,23.5,1.094014168,0.055,0.089,1.089,,
5.361015,-71,40,203.9623038,98912,23.5,1.094178687,0.055,0.091,1.089,,
5.364731,-71,40,203.1132944,98906,23.5,1.095041552,0.054,0.09,1.09,,
5.36862,-71,40,203.3679899,98912,23.5,1.097995902,0.055,0.089,1.093,,
5.372513,-71,40,203.8773997,98906,23.5,1.095217787,0.059,0.089,1.09,,
5.376162,-71,40,203.8773997,98906,23.5,1.092188171,0.055,0.091,1.087,,
5.379788,-71,40,203.6226917,98897,23.5,1.093849167,0.048,0.091,1.089,,
5.383688,-71,40,203.3679899,98897,23.5,1.09719825,0.054,0.092,1.092,,
5.385769,-71,40,203.8773997,98919,23.5,1.09635487,0.057,0.092,1.091,,
5.387853,-71,40,204.8962945,98894,23.5,1.095794689,0.054,0.087,1.091,,
5.391651,-71,40,204.1321141,98909,23.5,1.098061474,0.053,0.091,1.093,,
5.395432,-71,40,203.9623038,98904,23.5,1.094980365,0.051,0.091,1.09,,
5.399301,-71,40,202.8586051,98906,23.5,1.090002294,0.056,0.088,1.085,,
5.403039,-71,40,203.2830907,98904,23.5,1.093984004,0.056,0.088,1.089,,
5.406747,-71,40,203.7075937,98906,23.5,1.097184123,0.057,0.09,1.092,,
5.410641,-71,40,204.1321141,98906,23.5,1.09509132,0.055,0.09,1.09,,
5.414268,-71,40,203.8773997,98909,23.5,1.095955291,0.054,0.089,1.091,,
5.418105,-71,40,203.8773997,98910,23.5,1.097102548,0.057,0.089,1.092,,
5.42017,-71,40,203.3679899,98912,23.5,1.095246091,0.058,0.09,1.09,,
5.422003,-71,40,203.9623038,98915,23.5,1.095765486,0.055,0.086,1.091,,
5.425843,-71,40,203.6226917,98903,23.5,1.098261808,0.057,0.091,1.093,,
5.429626,-71,40,203.0283972,98906,23.5,1.097164527,0.055,0.091,1.092,,
5.433244,-71,40,203.8773997,98925,23.5,1.09602646,0.057,0.088,1.091,,
5.437203,-71,40,203.8773997,98909,23.5,1.095173959,0.055,0.091,1.09,,
5.440925,-71,40,203.4528898,98907,23.5,1.092023351,0.055,0.089,1.087,,
5.444892,-71,40,202.77371,98900,23.5,1.094815966,0.051,0.089,1.09,,
5.449269,-71,40,204.7264718,98903,23.5,1.091060035,0.054,0.09,1.086,,
5.45323,-71,40,204.3868346,98900,23.5,1.09393327,0.055,0.088,1.089,,
5.455343,-71,40,203.7075937,98907,23.5,1.095382125,0.059,0.091,1.09,,
5.459215,-71,40,204.2170202,98904,23.5,1.091265321,0.058,0.09,1.086,,
5.46281,-71,40,203.1132944,98907,23.5,1.095547808,0.062,0.091,1.09,,
5.466672,-71,40,203.3679899,98903,23.5,1.093437241,0.055,0.094,1.088,,
5.47043,-71,40,203.8773997,98913,23.5,1.094863005,0.052,0.089,1.09,,
5.474032,-71,40,203.2830907,98906,23.5,1.092356627,0.055,0.093,1.087,,
5.477891,-71,40,203.5377904,98915,23.5,1.093120304,0.052,0.092,1.088,,
5.481506,-71,40,203.3679899,98890,23.5,1.090866628,0.055,0.087,1.086,,
5.485046,-71,40,203.7075937,98907,23.5,1.099093263,0.057,0.089,1.094,,
5.48901,-71,40,203.1132944,98913,23.5,1.095984033,0.062,0.084,1.091,,
5.491091,-71,40,203.7075937,98897,23.5,1.096107203,0.057,0.089,1.091,,
5.492934,-71,40,203.9623038,98897,23.5,1.097865657,0.054,0.088,1.093,,
5.495795,-71,40,203.1132944,98909,23.5,1.093997258,0.053,0.09,1.089,,
5.497747,-71,40,204.1321141,98902,23.5,1.085026267,0.051,0.091,1.08,,
5.499793,-71,40,203.8773997,98909,23.5,1.090231627,0.054,0.092,1.085,,
5.501648,-71,40,202.2643544,98924,23.5,1.090003211,0.051,0.091,1.085,,
5.503474,-71,40,203.1132944,98903,23.5,1.093915445,0.053,0.089,1.089,,
5.505593,-71,40,203.8773997,98902,23.5,1.096761141,0.05,0.089,1.092,,
5.507539,-71,40,202.603922,98899,23.5,1.095246091,0.058,0.09,1.09,,
5.511363,-71,40,203.6226917,98903,23.5,1.095874537,0.054,0.088,1.091,,
5.513436,-71,40,203.3679899,98899,23.5,1.095974908,0.056,0.088,1.091,,
5.515256,-71,40,203.1132944,98903,23.5,1.090575536,0.059,0.093,1.085,,
5.517064,-71,40,203.6226917,98900,23.5,1.094449177,0.057,0.093,1.089,,
5.519117,-71,40,203.1132944,98915,23.5,1.1001409,0.058,0.089,1.095,,
5.521086,-71,40,203.2830907,98919,23.5,1.095794689,0.054,0.087,1.091,,
5.523173,-71,40,202.77371,98913,23.5,1.095142,0.056,0.09,1.09,,
5.525008,-71,40,204.6415614,98913,23.5,1.095825716,0.053,0.088,1.091,,
5.526901,-71,40,203.2830907,98904,23.5,1.095328718,0.058,0.091,1.09,,
5.530744,-71,40,202.8586051,98904,23.5,1.092631228,0.057,0.095,1.087,,
5.534632,-71,40,202.603922,98916,23.5,1.09507534,0.053,0.091,1.09,,
5.539075,-71,40,203.1132944,98913,23.5,1.093133569,0.054,0.091,1.088,,
5.541138,-71,40,203.1132944,98903,23.5,1.104100086,0.056,0.09,1.099,,
5.543066,-71,40,202.8586051,98907,23.5,1.097102548,0.057,0.089,1.092,,
5.545063,-71,40,203.6226917,98907,23.5,1.106009946,0.056,0.089,1.101,,
5.547096,-71,40,202.77371,98913,23.5,1.092988564,0.056,0.088,1.088,,
5.548883,-71,40,203.1132944,98900,23.5,1.094897712,0.051,0.09,1.09,,
5.55073,-71,40,202.8586051,98919,23.5,1.099188792,0.054,0.092,1.094,,
5.553587,-71,40,202.603922,98902,23.5,1.097689391,0.052,0.087,1.093,,
5.557341,-71,40,203.2830907,98903,23.5,1.099937271,0.054,0.089,1.095,,
5.561187,-71,40,203.6226917,98913,23.5,1.093984004,0.056,0.088,1.089,,
5.565342,-71,40,203.6226917,98906,23.5,1.097000456,0.055,0.089,1.092,,
5.569259,-71,40,203.3679899,98912,23.5,1.097402387,0.058,0.092,1.092,,
5.573138,-71,40,203.8773997,98916,23.5,1.097149488,0.053,0.092,1.092,,
5.57671,-71,40,203.0283972,98919,23.5,1.092322755,0.056,0.092,1.087,,
5.580497,-71,40,202.2643544,98907,23.5,1.099257022,0.057,0.091,1.094,,
5.584399,-71,40,203.6226917,98906,23.5,1.091993132,0.056,0.088,1.087,,
5.588057,-71,40,203.5377904,98909,23.5,1.089058768,0.057,0.088,1.084,,
5.59166,-71,40,203.9623038,98903,23.5,1.09302699,0.05,0.092,1.088,,
5.595683,-71,40,202.8586051,98904,23.5,1.09273327,0.049,0.089,1.088,,
5.597854,-71,40,202.3492453,98916,23.5,1.096919778,0.055,0.088,1.092,,
5.600372,-71,40,203.7075937,98912,23.5,1.098941764,0.054,0.089,1.094,,
5.602465,-71,40,203.9623038,98894,23.5,1.09959538,0.057,0.095,1.094,,
5.604567,-71,40,204.3868346,98902,23.5,1.099188792,0.054,0.092,1.094,,
5.606647,-71,40,203.6226917,98910,23.5,1.096005018,0.055,0.089,1.091,,
5.608652,-71,40,203.3679899,98907,23.5,1.098974522,0.053,0.09,1.094,,
5.610481,-71,40,203.3679899,98907,23.5,1.096271408,0.057,0.091,1.091,,
5.614311,-71,40,203.2830907,98907,23.5,1.093883449,0.054,0.088,1.089,,
5.617853,-71,40,203.7924964,98913,23.5,1.096337083,0.055,0.093,1.091,,
5.621572,-71,40,202.8586051,98913,23.5,1.096107203,0.057,0.089,1.091,,
5.626658,-71,40,203.9623038,98897,23.5,1.098397469,0.058,0.092,1.093,,
5.628706,-71,40,203.5377904,98902,23.5,1.096219868,0.056,0.091,1.091,,
5.630763,-71,40,203.2830907,98907,23.5,1.096271408,0.057,0.091,1.091,,
5.632823,-71,40,203.0283972,98916,23.5,1.093069531,0.056,0.089,1.088,,
5.634675,-71,40,203.6226917,98913,23.5,1.098017304,0.057,0.088,1.093,,
5.636778,-71,40,203.8773997,98909,23.5,1.09168402,0.053,0.086,1.087,,
5.640359,-71,40,203.6226917,98915,23.5,1.0892222,0.057,0.09,1.084,,
5.644019,-71,40,202.77371,98913,23.5,1.095243352,0.053,0.093,1.09,,
5.647868,-71,40,203.2830907,98910,23.5,1.098017304,0.057,0.088,1.093,,
5.651598,-71,40,204.3868346,98902,23.5,1.095895068,0.056,0.087,1.091,,
5.655525,-71,40,203.5377904,98902,23.5,1.098179402,0.057,0.09,1.093,,
5.657589,-71,40,204.6415614,98903,23.5,1.097208276,0.059,0.089,1.092,,
5.660233,-71,40,203.3679899,98913,23.5,1.095308176,0.056,0.092,1.09,,
5.662178,-71,40,203.8773997,98913,23.5,1.093338465,0.053,0.094,1.088,,
5.664235,-71,40,204.1321141,98903,23.5,1.09456384,0.049,0.087,1.09,,
5.668013,-71,40,203.7075937,98906,23.5,1.095142,0.056,0.09,1.09,,
5.671955,-71,40,202.603922,98910,23.5,1.09519359,0.057,0.09,1.09,,
5.675814,-71,40,204.2170202,98906,23.5,1.090402219,0.054,0.094,1.085,,
5.679693,-71,40,203.2830907,98899,23.5,1.090890004,0.057,0.086,1.086,,
5.683695,-71,40,203.8773997,98904,23.5,1.093746771,0.056,0.085,1.089,,
5.687549,-71,40,202.8586051,98916,23.5,1.097915297,0.055,0.088,1.093,,
5.68968,-71,40,203.7075937,98902,23.5,1.095604856,0.05,0.087,1.091,,
5.691769,-71,40,203.5377904,98899,23.5,1.097625164,0.059,0.094,1.092,,
5.693654,-71,40,203.5377904,98900,23.5,1.091348249,0.058,0.091,1.086,,
5.697449,-71,40,203.1132944,98893,23.5,1.095158893,0.053,0.092,1.09,,
5.701403,-71,40,203.3679899,98916,23.5,1.094980365,0.051,0.091,1.09,,
5.705336,-71,40,203.3679899,98910,23.5,1.096693667,0.052,0.087,1.092,,
5.709176,-71,40,203.2830907,98910,23.5,1.093338465,0.053,0.094,1.088,,
5.712821,-71,40,204.3868346,98904,23.5,1.096070709,0.053,0.091,1.091,,
5.716385,-71,40,203.2830907,98910,23.5,1.10036812,0.056,0.093,1.095,,
5.720347,-71,40,203.3679899,98909,23.5,1.087068075,0.057,0.088,1.082,,
5.722424,-71,40,203.7924964,98909,23.5,1.096086675,0.055,0.09,1.091,,
5.724239,-71,40,204.3868346,98907,23.5,1.087101191,0.051,0.092,1.082,,
5.726336,-71,40,204.1321141,98907,23.5,1.091876367,0.052,0.089,1.087,,
5.730191,-71,40,202.77371,98912,23.5,1.096741537,0.053,0.087,1.092,,
5.733772,-71,40,203.8773997,98910,23.5,1.089804111,0.052,0.088,1.085,,
5.737644,-71,40,204.1321141,98906,23.5,1.096219868,0.056,0.091,1.091,,
5.741168,-71,40,203.7075937,98907,23.5,1.094297035,0.054,0.093,1.089,,
5.745028,-71,40,204.2170202,98916,23.5,1.095142,0.056,0.09,1.09,,
5.748589,-71,40,203.6226917,98905,23.5,1.096950774,0.054,0.089,1.092,,
5.752421,-71,40,203.3679899,98906,23.5,1.096971285,0.051,0.091,1.092,,
5.754482,-71,40,202.3492453,98906,23.5,1.089933484,0.053,0.089,1.085,,
5.756332,-71,40,203.3679899,98899,23.5,1.099041855,0.056,0.089,1.094,,
5.760079,-71,40,202.77371,98910,23.5,1.093915445,0.053,0.089,1.089,,
5.764016,-71,40,203.0283972,98915,23.5,1.092271944,0.055,0.092,1.087,,
5.767904,-71,40,203.6226917,98902,23.5,1.096137309,0.056,0.09,1.091,,
5.771488,-71,40,203.2830907,98909,23.5,1.097319006,0.058,0.091,1.092,,
5.775387,-71,40,203.7075937,98912,23.5,1.097074291,0.058,0.088,1.092,,
5.778963,-71,40,202.3492453,98897,23.5,1.096190677,0.052,0.093,1.091,,
5.78308,-71,40,203.0283972,98916,23.5,1.094163608,0.053,0.092,1.089,,
5.786925,-71,40,203.5377904,98916,23.5,1.099072791,0.055,0.09,1.094,,
5.78903,-71,40,202.8586051,98910,23.5,1.097132626,0.056,0.09,1.092,,
5.792972,-71,40,202.77371,98918,23.5,1.093786542,0.052,0.088,1.089,,
5.796669,-71,40,203.2830907,98912,23.5,1.09809699,0.052,0.092,1.093,,
5.800281,-71,40,202.8586051,98906,23.5,1.092188171,0.055,0.091,1.087,,
5.804191,-71,40,204.1321141,98904,23.5,1.098110195,0.054,0.091,1.093,,
5.807802,-71,40,203.5377904,98900,23.5,1.096422364,0.055,0.094,1.091,,
5.811429,-71,40,203.3679899,98913,23.5,1.097372316,0.059,0.091,1.092,,
5.815303,-71,40,203.1132944,98912,23.5,1.095110953,0.052,0.092,1.09,,
5.818948,-71,40,203.9623038,98897,23.5,1.097266604,0.057,0.091,1.092,,
5.822886,-71,40,203.7075937,98894,23.5,1.097756804,0.055,0.086,1.093,,
5.824968,-71,40,203.5377904,98910,23.5,1.096137309,0.056,0.09,1.091,,
5.826845,-71,40,203.7075937,98916,23.5,1.099272942,0.054,0.093,1.094,,
5.828914,-71,40,203.1132944,98915,23.5,1.099395288,0.053,0.095,1.094,,
5.830858,-71,40,203.2830907,98909,23.5,1.092055402,0.054,0.09,1.087,,
5.83272,-71,40,202.0945747,98912,23.5,1.092041208,0.052,0.091,1.087,,
5.834775,-71,40,203.2830907,98912,23.5,1.095280786,0.052,0.094,1.09,,
5.836673,-71,40,203.3679899,98910,23.5,1.095844423,0.055,0.087,1.091,,
5.838501,-71,40,203.5377904,98910,23.5,1.092392329,0.054,0.094,1.087,,
5.840564,-71,40,203.1132944,98918,23.5,1.092953796,0.052,0.09,1.088,,
5.844537,-71,40,203.5377904,98904,23.5,1.098991356,0.055,0.089,1.094,,
5.851857,-71,40,203.0283972,98925,23.5,1.09396435,0.054,0.089,1.089,,
5.853911,-71,40,203.5377904,98907,23.5,1.099272942,0.054,0.093,1.094,,
5.855757,-71,40,203.0283972,98915,23.5,1.106559985,0.057,0.095,1.101,,
5.857842,-71,40,204.1321141,98904,23.5,1.092089282,0.053,0.091,1.087,,
5.859817,-71,40,203.0283972,98913,23.5,1.090737365,0.054,0.086,1.086,,
5.861691,-71,40,203.7075937,98919,23.5,1.100200891,0.056,0.091,1.095,,
5.863795,-71,40,203.7075937,98916,23.5,1.100872836,0.056,0.087,1.096,,
5.865671,-71,40,203.8773997,98907,23.5,1.095730806,0.051,0.088,1.091,,
5.869037,-71,40,203.3679899,98918,23.5,1.098345119,0.057,0.092,1.093,,
5.872959,-71,40,203.5377904,98907,23.5,1.09862505,0.054,0.085,1.094,,
5.877031,-71,40,203.2830907,98904,23.5,1.097132626,0.056,0.09,1.092,,
5.879095,-71,40,202.5190291,98912,23.5,1.099373003,0.056,0.093,1.094,,
